stage,sample,dpt_pseudotime
158,5mo_SIGAD9_146812.56e,0.007973229
158,5mo_SIGAD9_146812.56e,0.022479294
158,5mo_SIGAD9_146812.56e,0.021055289
158,5mo_SIGAD9_146812.56e,0.008670887
158,5mo_SIGAD9_146812.56e,0.0022834558
158,5mo_SIGAD9_146812.56e,0.017740628
158,5mo_SIGAD9_146812.56e,0.014925551
158,5mo_SIGAD9_146812.56e,0.0074177105
158,5mo_SIGAD9_146812.56e,0.009318059
158,5mo_SIGAD9_146812.56e,0.01450437
158,5mo_SIGAD9_146812.56e,0.013762284
158,5mo_SIGAD9_146812.56e,0.021503663
158,5mo_SIGAD9_146812.56e,0.0121915685
158,5mo_SIGAD9_146812.56e,0.016423175
158,5mo_SIGAD9_146812.56e,0.013145035
158,5mo_SIGAD9_146812.56e,0.0007496483
158,5mo_SIGAD9_146812.56e,0.019477995
158,5mo_SIGAD9_146812.56e,0.012229197
158,5mo_SIGAD9_146812.56e,0.006135257
158,5mo_SIGAD9_146812.56e,0.017660912
4,7dr2_7dold_SITTB4_14684.38h,0.003826774
4,3d7d_SITTB7_146813.47c,0.019658959
4,3d7d_SITTB7_146813.47c,0.025511501
4,3d7d_SITTB7_146813.47c,0.0062791575
4,3d7d_SITTB7_146813.47c,0.003920312
4,3d7d_SITTB7_146813.47c,0.021726478
4,3d7d_SITTB7_146813.47c,0.013567578
4,3d7d_SITTB7_146813.47c,0.005563492
4,3d7d_SITTB7_146813.47c,0.012777801
4,3d7d_SITTB7_146813.47c,0.0027893628
24,2w4w_SITTC4_146819.61f,0.014071352
24,2w4w_SITTC4_146819.61f,0.0131472405
24,2w4w_SITTC4_146819.61f,0.009191221
24,2w4w_SITTC4_146819.61f,0.009500005
24,2w4w_SITTC4_146819.61f,0.01964326
24,2w4w_SITTC4_146819.61f,0.004960653
24,2w4w_SITTC4_146819.61f,0.02100288
24,2w4w_SITTC4_146819.61f,0.003311337
24,2w4w_SITTC4_146819.61f,0.012450618
24,2w4w_SITTC4_146819.61f,0.02185908
24,2w4w_SITTC4_146819.61f,0.004082158
24,2w4w_SITTC4_146819.61f,0.012871409
24,2w4w_SITTC4_146819.61f,0.014687849
